Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity
1900-01-01 00:32:16.794986,1900-01-01 00:32:18.794986,من من چدیری تشکیل دادم تو این باندو تشکیل دادی؟,"Did I form the tent, did you form this gang?",accusation,anger,moderate
1900-01-01 00:32:18.794986,1900-01-01 00:32:20.794986,این هر ستا شدو نوشتن همه کار توی,"All three of these wrote the shadow, all the work is yours.",resentment,anger,moderate
1900-01-01 00:32:20.794986,1900-01-01 00:32:22.794986,امزا کردن انگوش سده,Signing with a fingerprint has become difficult,frustration,sadness,mild
1900-01-01 00:32:22.794986,1900-01-01 00:32:24.794986,چی امزا کردین؟,What did you sign?,curiosity,neutral,mild
1900-01-01 00:32:24.794986,1900-01-01 00:32:26.794986,یک,One,neutrality,neutral,neutral
1900-01-01 00:32:26.794986,1900-01-01 00:32:28.794986,من میتونم بنبیسم شما چهارتا بچه محلله قدیمی بودین,I can write that you four were old neighborhood kids,nostalgia,happiness,mild
1900-01-01 00:32:28.794986,1900-01-01 00:32:30.794986,همه تون هم اندازه و درست حکم گیریم مجازات چی؟,"If all of you are equally and correctly judged, what is the punishment?",curiosity,neutral,mild
1900-01-01 00:32:30.794986,1900-01-01 00:32:32.794986,دو,Two,neutrality,neutral,neutral
1900-01-01 00:32:32.794986,1900-01-01 00:32:34.794986,تشکیل باند,,,,
1900-01-01 00:32:34.794986,1900-01-01 00:32:36.794986,یا بچه محلل,"Hey, local kid",familiarity,neutral,neutral
1900-01-01 00:32:36.794986,1900-01-01 00:32:38.794986,به قرآن من هستم نمیدونم باند چی هست؟,"I swear to God, I am here, I don't know what a gang is?",confusion,fear,moderate
1900-01-01 00:32:38.794986,1900-01-01 00:32:40.794986,پس دو,So two,confusion,neutral,neutral
1900-01-01 00:32:40.794986,1900-01-01 00:32:42.794986,تشکیل باند,,,,
1900-01-01 00:32:42.794986,1900-01-01 00:32:44.794986,پا هم رئیس باند,I am also the boss of the gang,pride,happiness,moderate
1900-01-01 00:32:44.794986,1900-01-01 00:32:46.794986,ادامه,Continue,expectation,neutral,neutral
1900-01-01 00:32:46.794986,1900-01-01 00:32:48.794986,ادامه,Continue,expectation,neutral,neutral
1900-01-01 00:32:48.794986,1900-01-01 00:32:50.794986,ادامه,Continue,expectation,neutral,neutral
1900-01-01 00:32:50.794986,1900-01-01 00:32:52.794986,ادامه,Continue,expectation,neutral,neutral
1900-01-01 00:32:52.794986,1900-01-01 00:32:54.794986,ادامه,Continue,expectation,neutral,neutral
1900-01-01 00:32:54.794986,1900-01-01 00:32:56.794986,ادامه,Continue,expectation,neutral,neutral
1900-01-01 00:32:56.794986,1900-01-01 00:32:58.794986,ادامه,Continue,expectation,neutral,neutral
1900-01-01 00:32:58.794986,1900-01-01 00:33:00.794986,ادامه,Continue,expectation,neutral,neutral
1900-01-01 00:33:00.794986,1900-01-01 00:33:02.794986,تشکیل باند,,,,
1900-01-01 00:33:02.794986,1900-01-01 00:33:04.794986,پا هم رئیس باند,I am also the gang leader,pride,happiness,mild
1900-01-01 00:33:04.794986,1900-01-01 00:33:06.794986,اعتراف این رو همیزم تو پرونده,"Confess this too, I will add it to the file.",resignation,neutral,neutral
1900-01-01 00:33:06.794986,1900-01-01 00:33:08.794986,فاطم از سلبات,Fatim is upset from insults,offense,anger,moderate
1900-01-01 00:33:08.794986,1900-01-01 00:33:10.794986,من یکیو میشناسم شاید بدونه,I know someone who might know.,curiosity,neutral,mild
1900-01-01 00:33:10.794986,1900-01-01 00:33:12.794986,شایده بده قبضشه بگیر,"Maybe give it to him, take his bill.",uncertainty,neutral,mild
1900-01-01 00:33:12.794986,1900-01-01 00:33:14.794986,نامزد ناسر بوده,He/she has been Naser's fiancé(e),reminiscence,neutral,neutral
1900-01-01 00:33:14.794986,1900-01-01 00:33:16.794986,نامزد ناسر تو هم کجا میشنسی؟,Where do you know Naser's fiancée from?,curiosity,neutral,mild
1900-01-01 00:33:16.794986,1900-01-01 00:33:18.794986,خوهرزادمه,She is my niece.,affection,happiness,mild
1900-01-01 00:33:18.794986,1900-01-01 00:33:20.794986,خوهرزادت نامزد ناسر بوده هلان نگه نیست,"Your niece was engaged to Naser, but now she is not anymore.",loss,sadness,moderate
1900-01-01 00:33:20.794986,1900-01-01 00:33:22.794986,نه ولی شاید بدونه کجاست,"No, but maybe he knows where it is.",uncertainty,neutral,mild
1900-01-01 00:33:24.794986,1900-01-01 00:33:26.794986,چرا من هرچی میگم فکر میکنیم دارم دروغ میگن؟,Why do you think I'm lying no matter what I say?,frustration,anger,moderate
1900-01-01 00:33:26.794986,1900-01-01 00:33:28.794986,من فکر نکنم دارم دروغ میگن,I don't think I'm lying,doubt,neutral,mild
1900-01-01 00:33:28.794986,1900-01-01 00:33:30.794986,من مطمئنم دارم دروغ میگن,I'm sure they're lying to me,suspicion,anger,moderate
1900-01-01 00:33:30.794986,1900-01-01 00:33:32.794986,برین بیرون,Let's go out,suggestion,neutral,neutral
1900-01-01 00:33:32.794986,1900-01-01 00:33:34.794986,بیرون همه,Everyone out,command,anger,moderate
1900-01-01 00:33:34.794986,1900-01-01 00:33:36.794986,زود زود,"Quickly, quickly",impatience,anger,moderate
1900-01-01 00:33:36.794986,1900-01-01 00:33:38.794986,حمید,Hamid,neutrality,neutral,neutral
1900-01-01 00:33:38.794986,1900-01-01 00:33:40.794986,الان بازجویش تمام شده,His interrogation is now over,relief,happiness,mild
1900-01-01 00:33:40.794986,1900-01-01 00:33:42.794986,نمیخواد بازجویش باورش بیرون بازجویش,"He doesn't want his interrogation, his belief, outside his interrogation.",distrust,fear,moderate
1900-01-01 00:33:42.794986,1900-01-01 00:33:44.794986,حمید الان برو بیرون,"Hamid, go out now",command,anger,moderate
1900-01-01 00:33:44.794986,1900-01-01 00:33:46.794986,سروان,Captain,neutrality,neutral,neutral
1900-01-01 00:33:46.794986,1900-01-01 00:33:48.794986,چرا نشستیم؟,Why are we sitting?,confusion,surprise,mild
1900-01-01 00:33:48.794986,1900-01-01 00:33:50.794986,بیرون دیگه مگه نمیگم زود,"Get out already, didn't I say quickly?",impatience,anger,moderate
1900-01-01 00:33:50.794986,1900-01-01 00:33:52.794986,بفرمایین,Please go ahead,politeness,neutral,neutral
1900-01-01 00:33:52.794986,1900-01-01 00:33:54.794986,زود سرکار خانم شما بفرمایین بیرون,"Quickly, ma'am, you please go outside.",impatience,anger,moderate
1900-01-01 00:33:54.794986,1900-01-01 00:33:56.794986,شما باش,You be (it),suggestion,neutral,neutral
1900-01-01 00:33:56.794986,1900-01-01 00:33:58.794986,صداتو میکنم نمیدرم بایست,"I can't hear your voice, I don't know, stop.",confusion,sadness,moderate
1900-01-01 00:34:00.794986,1900-01-01 00:34:02.794986,بله,Yes,acceptance,neutral,neutral
1900-01-01 00:34:02.794986,1900-01-01 00:34:04.794986,چه؟,What?,confusion,surprise,mild
1900-01-01 00:34:04.794986,1900-01-01 00:34:06.794986,برو کله ای بابایی فاتوکوپی برو,"Go away, you old man, go make a photocopy.",dismissal,anger,moderate
1900-01-01 00:34:10.794986,1900-01-01 00:34:12.794986,در,In,neutrality,neutral,neutral
1900-01-01 00:34:14.794986,1900-01-01 00:34:16.794986,حرفای تکراریو میریزیدیش,You throw away the repetitive words,annoyance,anger,mild
1900-01-01 00:34:16.794986,1900-01-01 00:34:18.794986,الان کجاست؟,Where is he/she now?,curiosity,neutral,mild
1900-01-01 00:34:18.794986,1900-01-01 00:34:20.794986,اختی یه سال و نمیمه ندیدمش,"Akhti, I haven't seen her for a year and a half.",longing,sadness,moderate
1900-01-01 00:34:20.794986,1900-01-01 00:34:22.794986,با ناصر خاکستان ازدواج کرده بودی؟,Had you married Naser Khakestan?,curiosity,neutral,mild
1900-01-01 00:34:22.794986,1900-01-01 00:34:24.794986,نه قرار بود ولی نشد,"It was supposed to happen, but it didn't.",disappointment,sadness,moderate
1900-01-01 00:34:24.794986,1900-01-01 00:34:26.794986,چرا؟,Why?,confusion,surprise,mild
1900-01-01 00:34:28.794986,1900-01-01 00:34:30.794986,اختلاف داشتیم جدا شد,"We had differences, we separated",resignation,sadness,moderate
1900-01-01 00:34:30.794986,1900-01-01 00:34:32.794986,اختلاف نظر؟,Difference of opinion?,curiosity,neutral,mild
1900-01-01 00:34:32.794986,1900-01-01 00:34:34.794986,نه,No,rejection,anger,mild
1900-01-01 00:34:34.794986,1900-01-01 00:34:36.794986,اختلاف,Disagreement,conflict,anger,mild
1900-01-01 00:34:36.794986,1900-01-01 00:34:38.794986,طبقاتی بیشتر,More classes,anticipation,happiness,mild
1900-01-01 00:34:38.794986,1900-01-01 00:34:40.794986,یعنی شما از اون گلارتر بودین؟,So you were one of those glarters?,curiosity,neutral,mild
1900-01-01 00:34:40.794986,1900-01-01 00:34:42.794986,نه لوزومن مالی,Not necessarily financial,indifference,neutral,neutral
1900-01-01 00:34:42.794986,1900-01-01 00:34:44.794986,ولوزومن چی اخلاقی؟,And why should it be ethical?,skepticism,neutral,mild
1900-01-01 00:34:44.794986,1900-01-01 00:34:46.794986,نه خیلی هم خوش اخلاق بود,"No, he was actually very good-natured.",appreciation,happiness,mild
1900-01-01 00:34:46.794986,1900-01-01 00:34:48.794986,مسئله بیشتر,More problems,frustration,anger,mild
1900-01-01 00:34:48.794986,1900-01-01 00:34:50.794986,چخصیتش بود تا اخلاقش,"It was his personality, not his morals.",judgment,neutral,neutral
1900-01-01 00:34:50.794986,1900-01-01 00:34:52.794986,یعنی چی؟ درست توضیح بده حالی میشه,"What does it mean? Explain it properly, will it be understood?",confusion,surprise,moderate
1900-01-01 00:34:52.794986,1900-01-01 00:34:54.794986,من عقد کردم چند وقت دیگه هم عروسیمه,I got engaged and my wedding is in a little while.,anticipation,happiness,moderate
1900-01-01 00:34:54.794986,1900-01-01 00:34:56.794986,الان هم نمیفهمم چرا اینجام,I still don't understand why I'm here.,confusion,sadness,moderate
1900-01-01 00:34:56.794986,1900-01-01 00:34:58.794986,نمیدونم چرا باید به این سوالا جواب بدم,I don't know why I should answer these questions,confusion,neutral,mild
1900-01-01 00:34:58.794986,1900-01-01 00:35:00.794986,از این به بعد هر یه باری که آشیه بری,"From now on, every time you go to Ashiyeh",warning,anger,mild
1900-01-01 00:35:00.794986,1900-01-01 00:35:02.794986,یه هفته میفرستم به تو بازداشت,I will send you to detention for a week,threat,anger,moderate
1900-01-01 00:35:02.794986,1900-01-01 00:35:04.794986,و بعد سوالو بعدی ازت میپرسن,And then they ask you the next question,expectation,neutral,neutral
1900-01-01 00:35:04.794986,1900-01-01 00:35:06.794986,مثل بچه آدم توضیح بده ببینم چی میگی؟,Explain like a decent person so I can see what you're saying?,impatience,anger,moderate
1900-01-01 00:35:06.794986,1900-01-01 00:35:08.794986,یعنی چی بیشتر مسئله شخصتش بود تا اخلاقش؟,What does it mean that it was more about his personality than his morals?,confusion,surprise,mild
1900-01-01 00:35:08.794986,1900-01-01 00:35:10.794986,یعنی سعی میکرد,It means he was trying,effort,neutral,mild
1900-01-01 00:35:10.794986,1900-01-01 00:35:12.794986,با شخصیت باشه,Be dignified.,expectation,neutral,mild
1900-01-01 00:35:12.794986,1900-01-01 00:35:14.794986,ولی نمیتونست,But he couldn't,frustration,sadness,mild
1900-01-01 00:35:16.794986,1900-01-01 00:35:18.794986,هر چیز زور میزد,Everything was struggling,struggle,sadness,moderate
1900-01-01 00:35:18.794986,1900-01-01 00:35:20.794986,آدم حسابی باشه,Be a decent person,expectation,neutral,mild
1900-01-01 00:35:20.794986,1900-01-01 00:35:22.794986,نمیشد,It wasn't possible,resignation,sadness,mild
1900-01-01 00:35:24.794986,1900-01-01 00:35:26.794986,دست خودش نبود بهش نمیامد,"It wasn't under his control, it didn't suit him.",resignation,sadness,mild
1900-01-01 00:35:26.794986,1900-01-01 00:35:28.794986,معلوم میشد,It seemed,uncertainty,neutral,neutral
1900-01-01 00:35:28.794986,1900-01-01 00:35:30.794986,داره عده در میره,Someone is leaving.,departure,sadness,mild
1900-01-01 00:35:36.794986,1900-01-01 00:35:38.794986,دوستش معدب حرف بزنه,He wants his friend to speak politely,expectation,neutral,mild
1900-01-01 00:35:38.794986,1900-01-01 00:35:40.794986,ولی وقتی که فرش میداد,But when he was giving the carpet,nostalgia,sadness,mild
1900-01-01 00:35:40.794986,1900-01-01 00:35:42.794986,خیلی راحت تر بود,It was much easier,relief,happiness,mild
1900-01-01 00:35:42.794986,1900-01-01 00:35:44.794986,اصلا وقتی که لط و لط بود,"Actually, when it was all soft and soft",nostalgia,happiness,mild
1900-01-01 00:35:44.794986,1900-01-01 00:35:46.794986,خیلی بیشتر خودش بود,He was much more himself,authenticity,happiness,mild
1900-01-01 00:35:48.794986,1900-01-01 00:35:50.794986,من هم خیلی سعی کردم کمکش کنم,I also tried very hard to help him,concern,sadness,moderate
1900-01-01 00:35:50.794986,1900-01-01 00:35:52.794986,اونجوری که دلش میخواد باشه,The way he/she wants it to be,desire,happiness,mild
1900-01-01 00:35:52.794986,1900-01-01 00:35:54.794986,ولی نتونستم نشون,But I couldn't show it,regret,sadness,mild
1900-01-01 00:35:54.794986,1900-01-01 00:35:56.794986,با سیمونش کردین؟,Did you do it with Simon?,curiosity,neutral,mild
1900-01-01 00:35:56.794986,1900-01-01 00:35:58.794986,نه فقط این نبود,"No, it wasn't just this.",dismissal,disgust,mild
1900-01-01 00:35:58.794986,1900-01-01 00:36:00.794986,پس چی؟ عملي بود؟ الکولی بود؟,So what? Was he an addict? Was he an alcoholic?,suspicion,surprise,moderate
1900-01-01 00:36:00.794986,1900-01-01 00:36:02.794986,تراچت بود؟,Was it Tracht?,curiosity,neutral,mild
1900-01-01 00:36:02.794986,1900-01-01 00:36:04.794986,نه اینجوری نبود,"No, it wasn't like this.",disagreement,neutral,mild
1900-01-01 00:36:04.794986,1900-01-01 00:36:06.794986,ولی,But,hesitation,neutral,neutral
1900-01-01 00:36:06.794986,1900-01-01 00:36:08.794986,اگه قرس نمیخورد,If he didn't take the pill,concern,fear,mild
1900-01-01 00:36:08.794986,1900-01-01 00:36:10.794986,خوابش نمیبود,He couldn't sleep,restlessness,sadness,mild
1900-01-01 00:36:10.794986,1900-01-01 00:36:12.794986,استرس داشته همش,He/she has always been stressed,anxiety,fear,moderate
1900-01-01 00:36:14.794986,1900-01-01 00:36:16.794986,تقریبا هر شب,Almost every night,routine,neutral,neutral
1900-01-01 00:36:18.794986,1900-01-01 00:36:20.794986,هر شب؟,Every night?,curiosity,surprise,mild
1900-01-01 00:36:22.794986,1900-01-01 00:36:24.794986,کچی دیگه,Nothing else,resignation,sadness,mild
1900-01-01 00:36:24.794986,1900-01-01 00:36:26.794986,رفتاره عجیب و غریب,Strange and bizarre behavior,confusion,surprise,moderate
1900-01-01 00:36:26.794986,1900-01-01 00:36:28.794986,اخلاقه عجیب,His behavior is strange,confusion,surprise,mild
1900-01-01 00:36:28.794986,1900-01-01 00:36:30.794986,هر شب؟,Every night?,curiosity,surprise,mild
1900-01-01 00:36:32.794986,1900-01-01 00:36:34.794986,با کفش میخواد,He wants it with shoes,preference,neutral,neutral
1900-01-01 00:36:34.794986,1900-01-01 00:36:36.794986,نمیپرسیدی چرا؟,Didn't you ask why?,curiosity,neutral,mild
1900-01-01 00:36:38.794986,1900-01-01 00:36:40.794986,چرا میکفی اینجوری راحت ترم؟,Why do you say I'm more comfortable this way?,curiosity,neutral,mild
1900-01-01 00:36:40.794986,1900-01-01 00:36:42.794986,حتما هم نمیدونستین,You probably didn't know either,suspicion,surprise,mild
1900-01-01 00:36:42.794986,1900-01-01 00:36:44.794986,ناصر خاکست قاچاق ششه میکنین,"Naser, are you smuggling meth?",accusation,anger,moderate
1900-01-01 00:36:44.794986,1900-01-01 00:36:46.794986,نمیدونستین دایتون براش حمل میکنه آره؟,"You didn't know Dayton delivers for him, right?",curiosity,surprise,mild
1900-01-01 00:36:46.794986,1900-01-01 00:36:48.794986,بله,Yes,acceptance,neutral,neutral
1900-01-01 00:36:48.794986,1900-01-01 00:36:50.794986,بله یعنی نمیدونستین؟,"Yes, you mean you didn't know?",incredulity,surprise,moderate
1900-01-01 00:36:50.794986,1900-01-01 00:36:52.794986,بله,Yes,acceptance,neutral,neutral
1900-01-01 00:36:52.794986,1900-01-01 00:36:54.794986,این بله یعنی دارین حرف من را تاید میکنین؟,Does this 'yes' mean you are confirming what I said?,uncertainty,neutral,mild
1900-01-01 00:36:54.794986,1900-01-01 00:36:56.794986,بله,Yes,acceptance,neutral,neutral
1900-01-01 00:36:56.794986,1900-01-01 00:36:58.794986,یعنی منظورتون اینی که نمیدونستین,So you mean you didn't know?,doubt,surprise,mild
1900-01-01 00:36:58.794986,1900-01-01 00:37:00.794986,بله؟,Yes?,curiosity,neutral,neutral
1900-01-01 00:37:00.794986,1900-01-01 00:37:02.794986,بله,Yes,acceptance,neutral,neutral
